date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:30:49	101545/101545	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20May%202020%2020:06:38%20GMT	https://ementalhealthhelp.files.wordpress.com/2020/05/zachary-nelson-98elr-livd8-unsplash.jpg?w=1024	C:/My%20Web%20Sites/sajt/ementalhealthhelp.files.wordpress.com/2020/05/zachary-nelson-98elr-livd8-unsplash2dff.jpg	(from https://ementalhealthhelp.wordpress.com/o-e-mentalnom-zdravlju/)
22:30:49	60236/60236	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20May%202020%2011:22:36%20GMT	https://ementalhealthhelp.files.wordpress.com/2020/05/4d4e8e90567755.5e1b295f50577-3.jpg?w=750	C:/My%20Web%20Sites/sajt/ementalhealthhelp.files.wordpress.com/2020/05/4d4e8e90567755.5e1b295f50577-30353.jpg	(from https://ementalhealthhelp.wordpress.com/o-e-mentalnom-zdravlju/)
22:30:49	36410/36410	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20May%202020%2019:32:00%20GMT	https://ementalhealthhelp.files.wordpress.com/2020/05/hand-drawn-mental-health-concept_23-2147888929.jpg?w=338	C:/My%20Web%20Sites/sajt/ementalhealthhelp.files.wordpress.com/2020/05/hand-drawn-mental-health-concept_23-214788892986e8.jpg	(from https://ementalhealthhelp.wordpress.com/o-e-mentalnom-zdravlju/)
22:30:50	19402/19402	---MCZ	200	added ('OK')	text/css	etag:W/%225bffef61-5e1f%22	https://s0.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1530132353h&cssminify=yes	C:/My%20Web%20Sites/sajt/s0.wp.com/wp-content/mu-plugins/highlander-comments/style6f5b.css	(from https://ementalhealthhelp.wordpress.com/2020/05/19/sizofrenija/)
22:30:50	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2019%20May%202020%2020:30:50%20GMT	https://ementalhealthhelp.wordpress.com/o-e-mentalnom-zdravlju/?share=twitter	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/o-e-mentalnom-zdravlju/index9a7b.html	(from https://ementalhealthhelp.wordpress.com/o-e-mentalnom-zdravlju/)
22:30:50	22599/22599	---MCZ	200	added ('OK')	text/css	etag:W/%225d2f01cb-5847%22	https://s0.wp.com/_static/??/wp-content/mu-plugins/jetpack/_inc/blocks/contact-info/view.css,/wp-content/mu-plugins/carousel/jetpack-carousel.css?m=1563361695j&cssminify=yes	C:/My%20Web%20Sites/sajt/s0.wp.com/_static/index6413.html	(from https://ementalhealthhelp.wordpress.com/o-e-mentalnom-zdravlju/)
22:30:50	42/42	---MC-	405	error ('Method%20Not%20Allowed')	text/plain	date:Tue,%2019%20May%202020%2020:30:50%20GMT	https://ementalhealthhelp.wordpress.com/xmlrpc.php	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/xmlrpc.2d.delayed	(from https://ementalhealthhelp.wordpress.com/2020/05/19/sizofrenija/)
22:30:50	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2019%20May%202020%2020:30:50%20GMT	https://ementalhealthhelp.wordpress.com/o-e-mentalnom-zdravlju/?share=facebook	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/o-e-mentalnom-zdravlju/index5a58.html	(from https://ementalhealthhelp.wordpress.com/o-e-mentalnom-zdravlju/)
22:30:50	960/960	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22ba22aca631e430a31a80d33e1228450a%22	https://ementalhealthhelp.wordpress.com/2020/05/19/sizofrenija/feed/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/05/19/sizofrenija/feed/index.html	(from https://ementalhealthhelp.wordpress.com/2020/05/19/sizofrenija/)
22:30:50	39616/39616	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20May%202020%2016:55:44%20GMT	https://ementalhealthhelp.files.wordpress.com/2020/05/img_4270.jpg?w=1024	C:/My%20Web%20Sites/sajt/ementalhealthhelp.files.wordpress.com/2020/05/img_42702dff.jpg	(from https://ementalhealthhelp.wordpress.com/2020/05/19/sizofrenija/)
22:30:51	29723/29723	---MCZ	200	added ('OK')	text/html	etag:W/%22cf86d6d83d85c16555bdab53262968a3%22	https://ementalhealthhelp.wordpress.com/2020/05/19/sizofrenija/amp/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/05/19/sizofrenija/amp/index.html	(from https://ementalhealthhelp.wordpress.com/2020/05/19/sizofrenija/)
22:30:51	29234/29234	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20May%202020%2016:55:46%20GMT	https://ementalhealthhelp.files.wordpress.com/2020/05/221366_web.jpg	C:/My%20Web%20Sites/sajt/ementalhealthhelp.files.wordpress.com/2020/05/221366_web.jpg	(from https://ementalhealthhelp.wordpress.com/2020/05/19/sizofrenija/)
22:31:35	29099/29099	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202020%2020:30:51%20GMT	https://ementalhealthhelp.wordpress.com/tag/bolest/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/tag/bolest/index.html	(from https://ementalhealthhelp.wordpress.com/2020/05/19/sizofrenija/)
22:31:36	29159/29159	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202020%2020:30:51%20GMT	https://ementalhealthhelp.wordpress.com/tag/sizofrenija/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/tag/sizofrenija/index.html	(from https://ementalhealthhelp.wordpress.com/2020/05/19/sizofrenija/)
22:31:54	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2019%20May%202020%2020:30:52%20GMT	https://ementalhealthhelp.wordpress.com/2020/05/19/sizofrenija/?share=facebook	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/05/19/sizofrenija/index5a58.html	(from https://ementalhealthhelp.wordpress.com/2020/05/19/sizofrenija/)
22:31:55	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2019%20May%202020%2020:30:51%20GMT	https://ementalhealthhelp.wordpress.com/2020/05/19/sizofrenija/?share=twitter	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/05/19/sizofrenija/index9a7b.html	(from https://ementalhealthhelp.wordpress.com/2020/05/19/sizofrenija/)
22:32:17	43056/43056	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225dc97222-a830%22	https://s0.wp.com/_static/??/wp-content/js/jquery/jquery.autoresize.js,/wp-content/mu-plugins/highlander-comments/script.js?m=1573483029j	C:/My%20Web%20Sites/sajt/s0.wp.com/_static/indexa85c.html	(from https://ementalhealthhelp.wordpress.com/2020/05/19/sizofrenija/)
22:32:17	991/991	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22bede485fa577461dd61c846d9d127cd2%22	https://ementalhealthhelp.wordpress.com/2020/05/19/licna-iskustva-part-3/feed/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/05/19/licna-iskustva-part-3/feed/index.html	(from https://ementalhealthhelp.wordpress.com/2020/05/19/licna-iskustva-part-3/)
22:32:17	24533/24533	---MCZ	200	added ('OK')	text/html	etag:W/%2207304fb9a808cf5efaff8e8ac29b4dd5%22	https://ementalhealthhelp.wordpress.com/2020/05/19/licna-iskustva-part-3/amp/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/05/19/licna-iskustva-part-3/amp/index.html	(from https://ementalhealthhelp.wordpress.com/2020/05/19/licna-iskustva-part-3/)
22:32:17	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2019%20May%202020%2020:31:56%20GMT	https://ementalhealthhelp.wordpress.com/2020/05/19/licna-iskustva-part-3/?share=twitter	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/05/19/licna-iskustva-part-3/index9a7b.html	(from https://ementalhealthhelp.wordpress.com/2020/05/19/licna-iskustva-part-3/)
22:32:18	4529/4529	---M--	200	added ('OK')	image/png	etag:%225c066eac-11b1%22	https://s0.wp.com/wp-content/mu-plugins/carousel/images/arrows.png	C:/My%20Web%20Sites/sajt/s0.wp.com/wp-content/mu-plugins/carousel/images/arrows.png	(from https://s0.wp.com/wp-content/mu-plugins/carousel/jetpack-carousel.css?m=1563361695h&cssminify=yes)
22:32:18	10063/10063	---M--	200	added ('OK')	image/png	etag:%225bfee31a-274f%22	https://s0.wp.com/wp-content/mu-plugins/carousel/images/arrows-2x.png	C:/My%20Web%20Sites/sajt/s0.wp.com/wp-content/mu-plugins/carousel/images/arrows-2x.png	(from https://s0.wp.com/wp-content/mu-plugins/carousel/jetpack-carousel.css?m=1563361695h&cssminify=yes)
22:32:18	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2019%20May%202020%2020:32:18%20GMT	https://ementalhealthhelp.wordpress.com/2020/05/19/licna-iskustva-part-3/?share=facebook	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/05/19/licna-iskustva-part-3/index5a58.html	(from https://ementalhealthhelp.wordpress.com/2020/05/19/licna-iskustva-part-3/)
22:32:18	989/989	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22d01b88fddb34fa057627adb453f176e5%22	https://ementalhealthhelp.wordpress.com/2020/05/19/licna-iskustvapart-2/feed/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/05/19/licna-iskustvapart-2/feed/index.html	(from https://ementalhealthhelp.wordpress.com/2020/05/19/licna-iskustvapart-2/)
22:32:18	1318/1318	---M--	200	added ('OK')	image/png	etag:%225bfee31a-526%22	https://s0.wp.com/wp-content/mu-plugins/carousel/images/carousel-sprite.png?5	C:/My%20Web%20Sites/sajt/s0.wp.com/wp-content/mu-plugins/carousel/images/carousel-spritee4da.png	(from https://s0.wp.com/wp-content/mu-plugins/carousel/jetpack-carousel.css?m=1563361695h&cssminify=yes)
22:32:18	26573/26573	---MCZ	200	added ('OK')	text/html	etag:W/%22c2b09ecacf614acb2c1741e80f6c1cb8%22	https://ementalhealthhelp.wordpress.com/2020/05/19/licna-iskustvapart-2/amp/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/05/19/licna-iskustvapart-2/amp/index.html	(from https://ementalhealthhelp.wordpress.com/2020/05/19/licna-iskustvapart-2/)
22:32:18	2076/2076	---M--	200	added ('OK')	image/png	etag:%225bffef5a-81c%22	https://s0.wp.com/wp-content/mu-plugins/carousel/images/carousel-sprite-2x.png?5	C:/My%20Web%20Sites/sajt/s0.wp.com/wp-content/mu-plugins/carousel/images/carousel-sprite-2xe4da.png	(from https://s0.wp.com/wp-content/mu-plugins/carousel/jetpack-carousel.css?m=1563361695h&cssminify=yes)
22:32:19	346/346	---MCZ	200	added ('OK')	text/plain	date:Tue,%2019%20May%202020%2020:32:19%20GMT	https://s2.wp.com/robots.txt		(from https://ementalhealthhelp.wordpress.com/)
22:32:19	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2019%20May%202020%2020:32:19%20GMT	https://ementalhealthhelp.wordpress.com/2020/05/19/licna-iskustvapart-2/?share=facebook	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/05/19/licna-iskustvapart-2/index5a58.html	(from https://ementalhealthhelp.wordpress.com/2020/05/19/licna-iskustvapart-2/)
22:32:19	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2019%20May%202020%2020:32:19%20GMT	https://ementalhealthhelp.wordpress.com/2020/05/19/licna-iskustvapart-2/?share=twitter	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/05/19/licna-iskustvapart-2/index9a7b.html	(from https://ementalhealthhelp.wordpress.com/2020/05/19/licna-iskustvapart-2/)
22:32:19	323/323	---MCZ	200	added ('OK')	text/css	etag:W/%225bffef56-1d7%22	https://s0.wp.com/wp-content/themes/h4/global.css?m=1420737423h&cssminify=yes	C:/My%20Web%20Sites/sajt/s0.wp.com/wp-content/themes/h4/global21a2.css	(from https://ementalhealthhelp.wordpress.com/author/saratalic/)
22:32:20	38134/38134	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202020%2020:32:19%20GMT	https://ementalhealthhelp.wordpress.com/tag/anksioznost/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/tag/anksioznost/index.html	(from https://ementalhealthhelp.wordpress.com/author/saratalic/)
22:32:20	76358/76358	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2232a9ed10465d81990e66e7a8a008cca8%22	https://ementalhealthhelp.wordpress.com/author/saratalic/feed/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/author/saratalic/feed/index.html	(from https://ementalhealthhelp.wordpress.com/author/saratalic/)
22:32:23	513681/513681	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20May%202020%2020:49:59%20GMT	https://ementalhealthhelp.files.wordpress.com/2020/05/bantersnaps-9o8ydygtt64-unsplash.jpg	C:/My%20Web%20Sites/sajt/ementalhealthhelp.files.wordpress.com/2020/05/bantersnaps-9o8ydygtt64-unsplash.jpg	(from https://ementalhealthhelp.wordpress.com/2020/05/18/12-stvari-koje-skola-i-profesoru-mogu-uraditi-zarad-poboljsanja-mentalnog-zdravlja-ucenika/)
22:32:23	25609/25609	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202020%2020:32:20%20GMT	https://ementalhealthhelp.wordpress.com/tag/studenti/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/tag/studenti/index.html	(from https://ementalhealthhelp.wordpress.com/author/saratalic/)
22:32:23	46788/46788	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202020%2020:32:20%20GMT	https://ementalhealthhelp.wordpress.com/author/saratalic/page/2/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/author/saratalic/page/2/index.html	(from https://ementalhealthhelp.wordpress.com/author/saratalic/)
22:32:23	103754/103754	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20May%202020%2020:51:56%20GMT	https://ementalhealthhelp.files.wordpress.com/2020/05/advocacy-disclosure.jpg	C:/My%20Web%20Sites/sajt/ementalhealthhelp.files.wordpress.com/2020/05/advocacy-disclosure.jpg	(from https://ementalhealthhelp.wordpress.com/2020/05/18/12-stvari-koje-skola-i-profesoru-mogu-uraditi-zarad-poboljsanja-mentalnog-zdravlja-ucenika/)
22:32:23	47642/47642	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202020%2020:32:23%20GMT	https://ementalhealthhelp.wordpress.com/author/saratalic/page/3/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/author/saratalic/page/3/index.html	(from https://ementalhealthhelp.wordpress.com/author/saratalic/)
22:32:24	47653/47653	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202020%2020:32:24%20GMT	https://ementalhealthhelp.wordpress.com/author/saratalic/page/4/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/author/saratalic/page/4/index.html	(from https://ementalhealthhelp.wordpress.com/author/saratalic/)
22:32:24	9867428/9867428	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20May%202020%2020:49:00%20GMT	https://ementalhealthhelp.files.wordpress.com/2020/05/national-cancer-institute-n_aihp118p8-unsplash.jpg	C:/My%20Web%20Sites/sajt/ementalhealthhelp.files.wordpress.com/2020/05/national-cancer-institute-n_aihp118p8-unsplash.jpg	(from https://ementalhealthhelp.wordpress.com/2020/05/18/12-stvari-koje-skola-i-profesoru-mogu-uraditi-zarad-poboljsanja-mentalnog-zdravlja-ucenika/)
22:32:24	1199/1199	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%227f5b082f498dd232f06adfeaf8795652%22	https://ementalhealthhelp.wordpress.com/2020/05/18/12-stvari-koje-skola-i-profesoru-mogu-uraditi-zarad-poboljsanja-mentalnog-zdravlja-ucenika/feed/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/05/18/12-stvari-koje-skola-i-profesoru-mogu-uraditi-zarad-poboljsanja-mentalnog-zdravlja-ucenika/feed/index.html	(from https://ementalhealthhelp.wordpress.com/2020/05/18/12-stvari-koje-skola-i-profesoru-mogu-uraditi-zarad-poboljsanja-mentalnog-zdravlja-ucenika/)
22:32:24	123543/123543	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20May%202020%2020:53:20%20GMT	https://ementalhealthhelp.files.wordpress.com/2020/05/egieucuwoaehjfa.jpg?w=733	C:/My%20Web%20Sites/sajt/ementalhealthhelp.files.wordpress.com/2020/05/egieucuwoaehjfa4f48.jpg	(from https://ementalhealthhelp.wordpress.com/2020/05/18/12-stvari-koje-skola-i-profesoru-mogu-uraditi-zarad-poboljsanja-mentalnog-zdravlja-ucenika/)
22:32:24	30001/30001	---MCZ	200	added ('OK')	text/html	etag:W/%2297d4166a18a98f3702feb5fe335b2ad4%22	https://ementalhealthhelp.wordpress.com/2020/05/18/12-stvari-koje-skola-i-profesoru-mogu-uraditi-zarad-poboljsanja-mentalnog-zdravlja-ucenika/amp/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/05/18/12-stvari-koje-skola-i-profesoru-mogu-uraditi-zarad-poboljsanja-mentalnog-zdravlja-ucenika/amp/index.html	(from https://ementalhealthhelp.wordpress.com/2020/05/18/12-stvari-koje-skola-i-profesoru-mogu-uraditi-zarad-poboljsanja-mentalnog-zdravlja-ucenika/)
22:32:25	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2019%20May%202020%2020:32:24%20GMT	https://ementalhealthhelp.wordpress.com/2020/05/18/12-stvari-koje-skola-i-profesoru-mogu-uraditi-zarad-poboljsanja-mentalnog-zdravlja-ucenika/?share=twitter	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/05/18/12-stvari-koje-skola-i-profesoru-mogu-uraditi-zarad-poboljsanja-mentalnog-zdravlja-ucenika/index9a7b.html	(from https://ementalhealthhelp.wordpress.com/2020/05/18/12-stvari-koje-skola-i-profesoru-mogu-uraditi-zarad-poboljsanja-mentalnog-zdravlja-ucenika/)
22:32:25	25040/25040	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20May%202020%2016:07:04%20GMT	https://ementalhealthhelp.files.wordpress.com/2020/05/istock-517097293.jpg?w=620	C:/My%20Web%20Sites/sajt/ementalhealthhelp.files.wordpress.com/2020/05/istock-5170972931c26.jpg	(from https://ementalhealthhelp.wordpress.com/2020/05/18/psiholosko-savjetovaliste-osam-besplatnih-radionica-za-studente/)
22:32:27	66918/66918	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202020%2020:32:25%20GMT	https://ementalhealthhelp.wordpress.com/2020/05/18/razvoj-mozga-u-adolescenciji-i-kontrola-ponasanja/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/05/18/razvoj-mozga-u-adolescenciji-i-kontrola-ponasanja/index.html	(from https://ementalhealthhelp.wordpress.com/2020/05/18/psiholosko-savjetovaliste-osam-besplatnih-radionica-za-studente/)
22:33:29	1118/1118	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22e45fcdfce70dc1125a7c38ac06c6259b%22	https://ementalhealthhelp.wordpress.com/2020/05/18/psiholosko-savjetovaliste-osam-besplatnih-radionica-za-studente/feed/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/05/18/psiholosko-savjetovaliste-osam-besplatnih-radionica-za-studente/feed/index.html	(from https://ementalhealthhelp.wordpress.com/2020/05/18/psiholosko-savjetovaliste-osam-besplatnih-radionica-za-studente/)
22:33:29	27086/27086	---MCZ	200	added ('OK')	text/html	etag:W/%2267a538aa3830132c7bd0243761a01b0e%22	https://ementalhealthhelp.wordpress.com/2020/05/18/psiholosko-savjetovaliste-osam-besplatnih-radionica-za-studente/amp/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/05/18/psiholosko-savjetovaliste-osam-besplatnih-radionica-za-studente/amp/index.html	(from https://ementalhealthhelp.wordpress.com/2020/05/18/psiholosko-savjetovaliste-osam-besplatnih-radionica-za-studente/)
22:33:40	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2019%20May%202020%2020:32:25%20GMT	https://ementalhealthhelp.wordpress.com/2020/05/18/12-stvari-koje-skola-i-profesoru-mogu-uraditi-zarad-poboljsanja-mentalnog-zdravlja-ucenika/?share=facebook	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/05/18/12-stvari-koje-skola-i-profesoru-mogu-uraditi-zarad-poboljsanja-mentalnog-zdravlja-ucenika/index5a58.html	(from https://ementalhealthhelp.wordpress.com/2020/05/18/12-stvari-koje-skola-i-profesoru-mogu-uraditi-zarad-poboljsanja-mentalnog-zdravlja-ucenika/)
22:33:41	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2019%20May%202020%2020:32:27%20GMT	https://ementalhealthhelp.wordpress.com/2020/05/18/psiholosko-savjetovaliste-osam-besplatnih-radionica-za-studente/?share=twitter	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/05/18/psiholosko-savjetovaliste-osam-besplatnih-radionica-za-studente/index9a7b.html	(from https://ementalhealthhelp.wordpress.com/2020/05/18/psiholosko-savjetovaliste-osam-besplatnih-radionica-za-studente/)
22:33:42	60162/60162	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202020%2020:33:41%20GMT	https://ementalhealthhelp.wordpress.com/2020/05/04/kako-ostati-fizicki-aktivan-tokom-samoizolacije/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/05/04/kako-ostati-fizicki-aktivan-tokom-samoizolacije/index.html	(from https://ementalhealthhelp.wordpress.com/category/covid-19/)
22:34:23	54815/54815	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22d5752569711ad191e1c8574a1eea5c07%22	https://ementalhealthhelp.wordpress.com/category/covid-19/feed/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/category/covid-19/feed/index.html	(from https://ementalhealthhelp.wordpress.com/category/covid-19/)
22:34:25	46721/46721	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202020%2020:33:42%20GMT	https://ementalhealthhelp.wordpress.com/tag/covid-19/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/tag/covid-19/index.html	(from https://ementalhealthhelp.wordpress.com/category/covid-19/)
22:34:25	42479/42479	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202020%2020:33:42%20GMT	https://ementalhealthhelp.wordpress.com/tag/karantin/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/tag/karantin/index.html	(from https://ementalhealthhelp.wordpress.com/category/covid-19/)
22:34:28	70861/70861	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202020%2020:34:26%20GMT	https://ementalhealthhelp.wordpress.com/2020/04/30/karantin-za-filmoljupce/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/04/30/karantin-za-filmoljupce/index.html	(from https://ementalhealthhelp.wordpress.com/category/covid-19/)
22:34:40	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2019%20May%202020%2020:33:29%20GMT	https://ementalhealthhelp.wordpress.com/2020/05/18/psiholosko-savjetovaliste-osam-besplatnih-radionica-za-studente/?share=facebook	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/05/18/psiholosko-savjetovaliste-osam-besplatnih-radionica-za-studente/index5a58.html	(from https://ementalhealthhelp.wordpress.com/2020/05/18/psiholosko-savjetovaliste-osam-besplatnih-radionica-za-studente/)
22:35:06	29462/29462	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202020%2020:34:23%20GMT	https://ementalhealthhelp.wordpress.com/tag/trening/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/tag/trening/index.html	(from https://ementalhealthhelp.wordpress.com/category/covid-19/)
22:35:06	29170/29170	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202020%2020:34:26%20GMT	https://ementalhealthhelp.wordpress.com/tag/filmovi/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/tag/filmovi/index.html	(from https://ementalhealthhelp.wordpress.com/category/covid-19/)
22:35:06	29180/29180	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202020%2020:34:28%20GMT	https://ementalhealthhelp.wordpress.com/tag/mentalhealth/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/tag/mentalhealth/index.html	(from https://ementalhealthhelp.wordpress.com/category/covid-19/)
22:35:06	33697/33697	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202020%2020:34:41%20GMT	https://ementalhealthhelp.wordpress.com/tag/informacije/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/tag/informacije/index.html	(from https://ementalhealthhelp.wordpress.com/category/covid-19/)
22:35:06	29104/29104	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202020%2020:35:06%20GMT	https://ementalhealthhelp.wordpress.com/tag/zastita/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/tag/zastita/index.html	(from https://ementalhealthhelp.wordpress.com/category/covid-19/)
22:35:07	7143/7143	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22524da866eb6df955b14834a29af46f03%22	https://ementalhealthhelp.wordpress.com/category/dogadaji/feed/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/category/dogadaji/feed/index.html	(from https://ementalhealthhelp.wordpress.com/category/dogadaji/)
22:35:07	15035/15035	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%222e6526f6e567bc47d57a3ee0d3d959e1%22	https://ementalhealthhelp.wordpress.com/category/e-health/feed/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/category/e-health/feed/index.html	(from https://ementalhealthhelp.wordpress.com/category/e-health/)
22:35:07	147743/147743	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Apr%202020%2015:04:35%20GMT	https://ementalhealthhelp.files.wordpress.com/2020/04/gettyimages-1200706447-crop.jpg	C:/My%20Web%20Sites/sajt/ementalhealthhelp.files.wordpress.com/2020/04/gettyimages-1200706447-crop.jpg	(from https://ementalhealthhelp.wordpress.com/2020/04/27/example-post-2/)
22:35:07	33531/33531	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202020%2020:35:07%20GMT	https://ementalhealthhelp.wordpress.com/tag/ehealth/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/tag/ehealth/index.html	(from https://ementalhealthhelp.wordpress.com/category/e-health/)
22:35:07	25224/25224	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202020%2020:35:07%20GMT	https://ementalhealthhelp.wordpress.com/tag/intervju/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/tag/intervju/index.html	(from https://ementalhealthhelp.wordpress.com/category/e-health/)
22:35:07	10051/10051	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%222e6526f6e567bc47d57a3ee0d3d959e1%22	https://ementalhealthhelp.wordpress.com/category/licna-iskustva/feed/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/category/licna-iskustva/feed/index.html	(from https://ementalhealthhelp.wordpress.com/category/licna-iskustva/)
